"","id","country","cancer_site_icd10code","cancer_site","sex","sex_qf","year","incidences_age_under5","incidences_age5to9","incidences_age10to14","incidences_age15to19","incidences_age20to24","incidences_age25to29","incidences_age30to34","incidences_age35to39","incidences_age40to44","incidences_age45to49","incidences_age50to54","incidences_age55to59","incidences_age60to64","incidences_age65to69","incidences_age70to74","incidences_age75to79","incidences_age80to84","incidences_age85to89","incidences_age90and_over","incidences_all_ages","incidence_rate_age_under5","incidence_rate_age5to9","incidence_rate_age10to14","incidence_rate_age15to19","incidence_rate_age20to24","incidence_rate_age25to29","incidence_rate_age30to34","incidence_rate_age35to39","incidence_rate_age40to44","incidence_rate_age45to49","incidence_rate_age50to54","incidence_rate_age55to59","incidence_rate_age60to64","incidence_rate_age65to69","incidence_rate_age70to74","incidence_rate_age75to79","incidence_rate_age80to84","incidence_rate_age85to89","incidence_rate_age90and_over","crude_rate","crude_rate_lower95pc_confidence_interval","crude_rate_upper95pc_confidence_interval","easr","easr_lower95pc_confidence_interval","easr_lower95pc_confidence_interval_qf","easr_upper95pc_confidence_interval","easr_upper95pc_confidence_interval_qf","wasr","wasr_lower95pc_confidence_interval","wasr_lower95pc_confidence_interval_qf","wasr_upper95pc_confidence_interval","wasr_upper95pc_confidence_interval_qf","standardised_incidence_ratio","standardised_incidence_ratio_qf"
"1398",1388,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2007,0,1,0,2,3,0,3,8,20,35,86,114,123,103,89,88,55,23,3,756,0,0.360969129920009,0,0.607402413209788,0.878274132777483,0,0.962825314603172,2.10648270051082,4.88842177303058,9.04282942381675,24.9247908925973,34.2319726624667,40.628788304194,41.9391353208955,41.6140646186936,51.2805570933248,46.5112345772974,34.4002393060126,10.0505879593956,14.6228239845261,13.5989016526502,15.7034147827013,16.5796907699604,"15.3993856138218"," ","17.802959173335"," ",8.61454645895668,"7.98068753390008"," ","9.27228282879187"," ","100"," "
"1399",1389,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2008,0,0,0,3,2,5,8,23,28,40,71,73,124,98,91,73,46,28,12,725,0,0,0,0.911502246853038,0.57689256818149,1.48597242035188,2.60988428425555,6.21833381097347,6.86648127167233,10.1212269963488,20.1289386095723,22.27783203125,39.3687037854279,39.2938336748155,41.9553981843917,42.0632908474889,38.585424775198,40.2524403041934,41.1861614497529,13.9345365084857,12.9385496230407,14.9868478577592,15.4953633879242,"14.3613707566773"," ","16.671833477822"," ",8.25592890629915,"7.63148367616317"," ","8.90458039629836"," ","100"," "
"1400",1390,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2009,0,0,0,0,2,6,4,10,27,54,82,108,170,119,104,76,50,27,12,851,0,0,0,0,0.573557288335852,1.76484084077018,1.29260340019324,2.79703849564082,6.68272169929237,13.4460142527751,22.706756090672,33.1232460781157,52.580788835552,46.8491025837871,47.3461137490383,43.4834848580207,41.3777123090419,37.3857657158682,41.2768299394606,16.2656014067547,15.1909838586381,17.3961782202654,17.6749453239723,"16.4835882051821"," ","18.9072803041075"," ",9.51952523201041,"8.85888841461158"," ","10.2035822895291"," ","100"," "
"1401",1391,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2010,0,0,0,1,2,7,4,11,26,48,92,122,138,124,107,60,61,23,12,838,0,0,0,0.301362762411625,0.565414180022221,2.04140553687507,1.26776455076763,3.17080552873182,6.55350940428599,11.7515717727246,24.9252243270189,37.2780884285147,41.6523298140133,48.2522190183786,48.3961427821902,33.8791643139469,49.5387214137214,32.1763825352191,37.0027752081406,15.9248983314963,14.8648003308475,17.0406382640503,17.5182802687924,"16.3266145295"," ","18.7513251491582"," ",9.36409666888456,"8.71080223871556"," ","10.0406782734239"," ","100"," "
"1402",1392,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2011,1,0,1,1,1,7,4,12,21,55,88,129,138,113,115,79,52,27,12,856,0.340615696933778,0,0.344511585924635,0.305968528077202,0.273537939712238,2.02108278066344,1.23538386465134,3.57035533961518,5.33449845553569,13.3895206308168,23.3225643159465,38.8643183379328,41.0149110006152,42.736174091289,52.1856720833882,44.098602241772,41.4686273884334,37.5652173913044,34.1209587989422,16.1512481367573,15.0872534762186,17.2704822459953,17.5997514574635,"16.4174554639469"," ","18.8225719076534"," ",9.3662145799856,"8.71466871957354"," ","10.0409154265298"," ","100"," "
"1403",1393,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2012,0,1,2,0,7,6,6,9,24,60,106,151,153,164,109,90,44,36,23,991,0,0.362848652198681,0.710282763568177,0,1.88508012937036,1.72745384819136,1.80214274772705,2.79512654158993,6.22614930824887,14.6246581486158,27.5534367713611,44.5039139866076,47.4237732585712,57.3938301632574,49.2003809644177,49.8341629798615,34.2074370077822,49.7773844749869,62.3221785665899,18.6502559470039,17.5070118292282,19.8485530142131,20.0825093750198,"18.8276637777852"," ","21.3772639055104"," ",10.8005067543283,"10.1019989320181"," ","11.5220346290061"," ","100"," "
"1404",1394,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2013,0,0,2,3,5,2,11,6,29,59,112,136,129,134,131,89,54,37,13,952,0,0,0.726923803846881,0.95694085148597,1.35034042082009,0.568060782503728,3.22856161709846,1.91015886154532,7.7482927037801,14.4672733113137,28.5396854518953,39.2584766556397,40.6543779092304,45.0598893006302,58.2429308198471,48.489999618618,41.4348743525801,50.6585612968592,34.4919076678164,17.8688739981606,16.751674271625,19.0409927107684,18.9874972122608,"17.7854350997924"," ","20.2283100649098"," ",10.1852109784695,"9.50935991991422"," ","10.8839349557977"," ","100"," "
"1405",1395,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2014,0,0,1,1,3,6,5,11,22,59,80,126,134,155,117,78,52,45,11,906,0,0,0.367783625537424,0.324389903688638,0.814020692406001,1.67804943533637,1.45483324701323,3.4925402515264,6.0960741282614,14.6156094709149,20.0684837006284,35.5276848074033,42.4305753459358,50.7237128448803,50.9504213207917,41.8423508963919,39.2621731612845,60.1371126167662,27.8114886731392,16.9421796693844,15.8567992963883,18.0822894062825,17.7339858493234,"16.5831230720212"," ","18.922910857741"," ",9.46260696437222,"8.81770798236682"," ","10.1299432407762"," ","100"," "
"1406",1396,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2015,0,0,1,0,4,4,2,9,22,66,91,134,144,160,129,85,49,39,21,960,0,0,0.367455225580763,0,1.08793211303615,1.09924536805483,0.574877838459327,2.81129641372288,6.28885871507182,16.6743301214194,22.4528921052177,36.9329143928119,45.4261541082278,51.1255611829177,55.5254254797139,45.3166568036296,36.4743451366299,51.3076882597485,52.7704485488127,17.8671133445003,16.7546132122304,19.0340669936944,18.7525699702055,"17.5690991348566"," ","19.9740687845593"," ",9.92200355673908,"9.26689091387091"," ","10.5991732634447"," ","100"," "
"1407",1397,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2016,2,0,0,0,1,2,5,9,31,50,92,101,140,147,121,95,66,39,19,920,0.696286703012833,0,0,0,0.274750183395747,0.534582117159017,1.42080571050231,2.74597028860148,9.18143100006516,12.7469400970297,22.6215972322968,27.2368609113292,43.5388366422849,46.2957130799562,50.6235905932164,50.8440105755542,48.3807122227272,50.0141065428711,46.2658582316702,17.0222213998927,15.9399059335684,18.1586834647716,17.8190852815389,"16.6722016684845"," ","19.0035773826013"," ",9.23735700131714,"8.60505496755169"," ","9.89175776891754"," ","100"," "
"1408",1398,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2017,0,1,0,0,3,3,7,10,22,55,97,140,156,155,113,91,63,26,18,960,0,0.331179562246855,0,0,0.841257511728532,0.784830790481572,1.97138672975104,2.94939139308604,6.76854350173675,14.2831173552861,23.8300548582603,36.9504283610374,47.414828075657,50.8086774665154,43.5402458289986,48.3368922034186,45.6875983552465,32.4630732541734,43.1396045536249,17.6965049402743,16.5946277815429,18.8523156535025,18.3396523590918,"17.1861567539178"," ","19.5300832389855"," ",9.77507372585349,"9.12773589672003"," ","10.4442741701524"," ","100"," "
"1409",1399,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2018,0,0,1,2,4,3,6,13,24,48,106,140,169,157,124,88,80,26,17,1008,0,0,0.347475589839814,0.702829591937139,1.14082321803413,0.784641941727258,1.66086287362494,3.73566438791139,7.55853137735338,12.8243834276905,26.1930825551599,36.2075208193245,50.2518539663283,52.2613868241388,45.762367833484,46.0487069732394,57.0377447275735,31.921816105784,40.5466644405753,18.5358856953715,17.4091240173797,19.7164351364459,18.9765350566949,"17.8112476878375"," ","20.1782233908202"," ",10.1508913296876,"9.48852776482823"," ","10.8352856071906"," ","100"," "
"1410",1400,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2019,0,1,0,0,3,3,5,15,21,54,96,141,158,141,127,90,60,33,15,963,0,0.334095070093146,0,0,0.863418677472831,0.784816418359472,1.3533154876131,4.25505358530815,6.57416915024168,14.9394950450675,23.9347777306839,35.8666371593623,45.8378905286733,47.0872684041089,45.5432194394239,45.9298498093911,42.0147471762589,39.5545913291541,34.357964176096,17.6267091318434,16.5308613316858,18.7761095215844,17.8325099900847,"16.7149256942824"," ","18.9857474182033"," ",9.60150263695463,"8.96042667306346"," ","10.2644141449352"," ","100"," "
"1411",1401,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",1995,0,1,0,2,1,2,3,7,12,26,52,58,62,52,53,29,33,11,4,408,0,0.602115835044346,0,1.2833263819821,0.560849350256028,1.01598138722099,1.49992500374981,3.79722802354281,7.21643904815169,14.9033859346429,36.5268577770597,43.6464337853498,50.7443874252134,47.7261254646414,59.048319351137,52.7272727272727,93.9903161492452,75.3269876052866,90.4159132007233,16.6303014690507,15.0555653099339,18.3249742707828,22.6188251148479,"20.3315429546769"," ","25.0262724886608"," ",11.5530029900164,"10.4261672929794"," ","12.7368280433043"," ","100"," "
"1412",1402,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",1996,0,0,0,0,0,0,1,8,11,37,43,51,61,60,54,33,20,16,6,401,0,0,0,0,0,0,0.5037428090714,4.27489726887501,6.54131135452718,20.9672118141738,29.4135753910979,38.7326082994107,50.0049185165754,55.3240143104784,60.4527237310526,56.9368001518315,57.5688667568579,106.312292358804,129.72972972973,16.3872792212569,14.8224092092296,18.0724132489592,22.508579972356,"20.1842569937286"," ","24.9577435594121"," ",11.2424820096492,"10.1445849693705"," ","12.395976743743"," ","100"," "
"1413",1403,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",1997,0,0,0,1,0,1,3,6,18,36,54,63,64,66,38,26,30,12,1,419,0,0,0,0.627214852447706,0,0.537258905066351,1.51737393151586,3.15460730396744,10.4916503948941,21.3277723141818,34.3306165524432,47.7045046682265,52.4620265097178,60.583807600514,42.9524132474285,42.4593778068098,88.4746962368763,77.205172746574,20.6739714699194,17.1558050085124,15.5522459755907,18.8798165308001,22.0199912148308,"19.8929730708726"," ","24.2534912319371"," ",11.8745762501452,"10.7381962052913"," ","13.0672899515049"," ","100"," "
"1414",1404,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",1998,0,1,0,0,2,1,4,7,11,35,56,78,57,61,55,35,16,16,5,440,0,0.60974122582376,0,0,1.30394247005822,0.561526453511225,2.04547081624513,3.63747849990387,6.3000063000063,21.1084976780653,34.2409215699463,58.3373845405931,46.1135201605074,55.9048334769141,61.9529833177512,54.6849366435948,49.2519854706643,98.9731535321044,96.1353585848875,18.040246970981,16.3937727070542,19.807291504235,23.4443069924726,"21.1793260631305"," ","25.8226962277032"," ",12.2865070555668,"11.1381065619671"," ","13.490443960358"," ","100"," "
"1415",1405,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",1999,0,1,0,0,3,1,6,4,12,23,63,74,65,54,58,46,24,20,3,457,0,0.614420447912506,0,0,1.96687777821486,0.591859563562758,3.114278447636,2.0607934054611,6.73858231459072,13.9569882033108,37.5980234181974,54.3003690957521,52.1292806159275,49.567659855703,65.0661880188468,68.9624154835615,76.0528567354311,121.366587778385,54.308472121651,18.7561434578202,17.0757161263682,20.5572271021491,24.2747656749534,"22.0044206033529"," ","26.6549766169333"," ",12.3363647297856,"11.1989740625415"," ","13.5279750156298"," ","100"," "
"1416",1406,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2000,0,0,1,1,1,2,3,6,16,30,44,65,62,61,63,31,21,11,5,423,0,0,0.603587725440015,0.622033676903267,0.649434991557345,1.24747386542252,1.60305221141053,3.07177195165031,8.80693546167607,18.1940578207158,25.6441639128332,47.1793978457161,49.4694007819357,55.7546066101199,70.2685821361649,47.0902766173991,61.2352014929725,65.8840440824149,84.1184387617766,17.3936213519655,15.775350096964,19.1328508138863,22.0443006706974,"19.8970467224174"," ","24.2999994131891"," ",11.5192133273693,"10.4180334617203"," ","12.6749198689972"," ","100"," "
"1417",1407,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2001,0,0,0,0,1,4,4,4,15,26,43,73,67,56,53,38,15,13,6,418,0,0,0,0,0.634079221857979,2.61231313797585,2.17176488473358,2.05454825620217,8.12752630609348,15.5479144864703,24.7214524715703,51.4160544869312,53.7625780359808,50.7913473311868,58.7322695035461,57.407015741608,40.5701457820572,77.9329776392303,94.235903879378,17.1752612139458,15.5680117107119,18.9033906179941,21.5873729453212,"19.4720226788449"," ","23.8102307772789"," ",11.2645245153226,"10.1809545088736"," ","12.4021022797677"," ","100"," "
"1418",1408,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2002,0,0,0,1,0,0,1,9,15,29,50,74,66,56,61,34,23,9,4,432,0,0,0,0.618379474748474,0,0,0.561845099306121,4.63965357253325,7.96191022150034,16.9841929872853,29.9438851592116,48.3173798921347,52.7396658222993,50.5383233911215,66.7900274824539,51.2944300283628,58.2839187066038,54.2005420054201,61.5006150061501,17.7366477325215,16.1033232986077,19.4907259906118,21.5986139903067,"19.5377273284178"," ","23.7613495299379"," ",11.3415761907549,"10.2690454846263"," ","12.466614501271"," ","100"," "
"1419",1409,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2003,0,0,1,2,1,1,2,6,15,27,58,75,78,65,52,40,18,14,7,462,0,0,0.6128464880832,1.22609873773135,0.608968893868901,0.694160031653697,1.15880897613433,3.11054890819733,7.84321927549569,15.5420729671544,35.3557212262339,47.001021488867,61.5646902822504,57.7890787531784,56.3869008891781,59.7202108123442,43.6829587924089,87.6259623208362,105.026256564141,18.9492750056602,17.2605407743865,20.7585786357544,23.1764882651486,"21.0082534320389"," ","25.449678373291"," ",12.1802161589059,"11.062366112951"," ","13.3510983362735"," ","100"," "
"1420",1410,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2004,0,0,0,0,1,0,3,6,14,31,60,61,84,66,55,41,31,9,7,469,0,0,0,0,0.608653840301405,0,1.8058690744921,3.13383021952481,7.22222795414917,17.4879417820777,36.7721414256559,37.1935344223112,64.7763288786755,57.8977840938997,59.2251200654707,60.433648276167,71.8357510311906,56.6786321556773,103.397341211226,19.1694361529026,17.4735813418715,20.9854269759564,23.2242168168412,"21.0765752660628"," ","25.4745584566562"," ",11.9832536919537,"10.8905913004022"," ","13.1274017830973"," ","100"," "
"1421",1411,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2005,0,0,0,0,2,1,0,9,15,32,48,76,88,67,51,27,35,11,2,464,0,0,0,0,1.20343460235512,0.665849890800618,0,4.78636842273206,7.61595288263817,17.6378508278766,29.3477463376458,45.1435088386238,66.9130282707544,58.3623693379791,54.2241690943501,39.2077137546468,81.3877778811273,61.9369369369369,28.4778584650434,18.8520254144805,17.1754981139523,20.6479823701791,21.9563955375325,"19.9540153447535"," ","24.0531435860488"," ",11.7982489382287,"10.7166648605093"," ","12.9310844938825"," ","100"," "
"1422",1412,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2006,0,0,0,0,2,1,3,6,18,23,48,96,84,78,68,27,27,12,7,500,0,0,0,0,1.1934028689405,0.64477442566718,1.92161107872841,3.21941953865718,9.10590163602699,12.4398963702546,28.9655671820124,56.2587904360056,61.8597697932853,68.2916579113259,71.4420793847576,38.5791444003086,61.9010500252189,61.5605602010978,98.6749365661122,20.2014978198544,18.4693638992619,22.0523294979511,23.6937528042991,"21.5799626186106"," ","25.9048896616105"," ",12.4514901744144,"11.3547585466086"," ","13.5980585307245"," ","100"," "
"1423",1413,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2007,0,0,0,2,1,0,1,6,15,29,62,79,85,69,62,60,38,9,1,519,0,0,0,1.19772671469551,0.59099559117289,0,0.656422105670831,3.28206025862635,7.55895988711953,15.328100636909,36.5488457638709,48.1818958051256,57.7343675709454,59.8875156228302,64.4678284739841,83.7298873833015,85.6994655059651,42.9922613929493,14.2775556824672,20.7886134475492,19.0383446719389,22.6565260085966,23.9266914751489,"21.8773415331592"," ","26.0664806935168"," ",12.3594464019041,"11.282291498446"," ","13.4850088057041"," ","100"," "
"1424",1414,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2008,0,0,0,2,1,3,5,16,17,25,54,57,94,72,52,40,25,11,3,477,0,0,0,1.20237830428588,0.580575117711605,1.8021156838128,3.32506500502085,8.95625986588001,8.59193369048822,12.9512876170149,31.2122490737476,35.3668221979549,61.1246943765281,61.4303022029589,53.0384937067787,54.7225566378461,55.1657178163202,49.8640072529465,43.4845629801421,18.9639557619018,17.3000821688256,20.7446694058609,21.4928099589306,"19.5557956412853"," ","23.5199846278383"," ",11.7170293484668,"10.6543044943654"," ","12.8295509593806"," ","100"," "
"1425",1415,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2009,0,0,0,0,1,4,4,8,14,42,66,81,116,84,57,41,20,8,3,549,0,0,0,0,0.577247223440855,2.38694816742054,2.62653323877814,4.61579293552891,7.13085111801559,21.4456404076714,37.3298944582075,50.5523310241528,73.433058803421,70.0285950096289,57.1107949421878,55.2240615276861,43.0635402536443,34.1763499658236,42.6136363636364,21.6827299228387,19.9066789942921,23.5747329072767,23.9084590063183,"21.9037130014757"," ","25.9997335314571"," ",13.4034429131099,"12.276253776224"," ","14.5794327735229"," ","100"," "
"1426",1416,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2010,0,0,0,0,2,6,1,5,20,33,69,85,95,86,62,41,34,14,5,558,0,0,0,0,1.13701612857378,3.56066180834144,0.642376278328794,2.96549351743117,10.3949023398925,16.5778329255856,38.1806108897742,52.988224146422,58.5436797475843,70.5629446080885,61.4871967788643,53.9636995406505,71.3461336690798,58.7938854359147,61.9195046439628,21.8976555381055,20.1182156467592,23.7922949822687,24.4474157094861,"22.4102084047691"," ","26.5719822012834"," ",13.121884231361,"12.019458446406"," ","14.2719896158226"," ","100"," "
"1427",1417,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2011,0,0,0,1,1,3,2,8,9,40,64,97,91,72,72,45,35,9,6,555,0,0,0,0.601066291601301,0.549163897965348,1.76064603972017,1.25278745208088,4.86413853066535,4.71517710729124,19.9792216095261,34.6513478832899,59.5969525681986,55.2761377165488,56.9552663845271,71.5250735118811,58.1485501628159,71.1642470822659,36.9503633452396,66.283694211224,21.5928101778003,19.8335072531181,23.466327252474,23.9690744683675,"21.9714780692111"," ","26.052342523856"," ",12.7160078543767,"11.6439268641244"," ","13.8346263088493"," ","100"," "
"1428",1418,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2012,0,1,1,0,3,1,3,5,16,30,82,111,104,114,81,49,25,17,9,652,0,0.70853644711484,0.694116667129411,0,1.62385112532883,0.585175172187794,1.83701961936953,3.16161545903495,8.59309544780769,15.0346548794972,43.560022523719,66.7833871811996,65.9116403759499,82.9996359665089,79.7016599592636,62.4944201410588,49.1024079820874,68.4765971159269,91.4262494920764,25.297890419782,23.3930791966951,27.3164826507313,27.7679809784079,"25.6309469906719"," ","29.9893648441156"," ",14.842874066645,"13.6865172727537"," ","16.0454573383818"," ","100"," "
"1429",1419,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2013,0,0,1,0,3,0,5,4,20,45,83,92,95,97,88,50,27,20,3,633,0,0,0.71107571534217,0,1.62658049404672,0,2.99383270462847,2.59332736868039,11.0287630139404,22.7218791498988,43.2604854556163,54.3205502907921,61.2875547555917,67.5487465181058,85.1129681213247,62.3208276205908,51.6687078995713,78.5145055549013,29.0810391624661,24.4715233426632,22.6020296782894,26.4544068182019,26.3356122650171,"24.2961009207631"," ","28.4561497898676"," ",14.2733412187225,"13.1429712945795"," ","15.4496771045676"," ","100"," "
"1430",1420,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2014,0,0,0,1,1,2,2,5,11,41,57,86,100,116,82,43,23,15,5,590,0,0,0,0.632671137542705,0.545027442131711,1.13034582930648,1.19126327514012,3.23053762607173,6.27567320858056,20.9335334783363,29.3181221999907,49.6980554191106,64.8874527132688,78.5705577154933,77.2222588452447,52.4633366682121,42.8928424900228,56.4355318108281,45.5083280240284,22.722633668781,20.9258801103966,24.6323999485662,24.1743872456783,"22.2361839686725"," ","26.1924243404451"," ",13.045014800087,"11.9753975384232"," ","14.1597321209114"," ","100"," "
"1431",1421,"S92000003","C00-C14","Lip, oral cavity and pharynx","Male"," ",2015,0,0,0,0,3,3,2,3,13,49,65,103,103,113,80,58,29,18,7,649,0,0,0,0,1.63790326543314,1.65935628038696,1.17647058823529,1.90518527926841,7.63986835919135,25.5787852687078,32.9577836144041,58.1687571652049,66.776015092676,74.5938595391024,74.1276106817887,70.130466851263,52.7081061432206,66.35700066357,61.279873938545,24.8614329455741,22.9852480836634,26.8499560159553,26.3676677445035,"24.3480319166393"," ","28.4666260352052"," ",14.0969552302495,"12.9882221132818"," ","15.2504519342997"," ","100"," "
